CustomerID,Churn,churn_probability,risk_band
3279790,1,0.6282384361697078,High
3306594,1,0.6282252319441286,High
3398674,1,0.628205281545989,High
3096870,1,0.6281973950664148,High
3176798,1,0.6281862016203519,High
3307390,1,0.6281685653154923,High
3294654,0,0.6281564712635856,High
3243046,1,0.6281559599351136,High
3217742,1,0.6281552638556845,High
3165158,1,0.6281477934091927,High
3359690,0,0.6281469772612805,High
3018098,1,0.628123652987682,High
3207322,1,0.6281011054741615,High
3362158,1,0.6280848274688304,High
3015126,0,0.6280815569034107,High
3362058,1,0.6280579305243017,High
3394174,1,0.6280576037101243,High
3036978,1,0.62803677224008,High
3064374,0,0.6280106380639211,High
3098466,1,0.6280089113500097,High
3069962,0,0.6280076833068723,High
3122490,0,0.6279931388528381,High
3334514,0,0.6279810739282753,High
3024314,1,0.627964774231571,High
3148706,1,0.6279596642046945,High
3085646,1,0.6279434046325122,High
3335650,1,0.6279315634338289,High
3244818,0,0.6279030061862018,High
3011342,1,0.6278960887442228,High
3118026,0,0.6278742677927659,High
3192910,0,0.6278528599964345,High
3120522,1,0.6278454134170361,High
3057366,0,0.6278186308010021,High
3205886,1,0.62780805717509,High
3056054,1,0.6277982981248194,High
3163670,1,0.6277616100119319,High
3230454,1,0.627741606813554,High
3275114,1,0.6277353289337341,High
3333326,0,0.627733224304289,High
3159486,1,0.6277266119682418,High
3284114,0,0.6277255107989621,High
3279954,0,0.6277009603025285,High
3111222,0,0.6276709794999734,High
3042466,1,0.6276560765365488,High
3316714,0,0.6276545424707323,High
3205338,0,0.6276522522958656,High
3342818,0,0.6276390102147518,High
3214354,0,0.6276364870986922,High
3203270,1,0.6276273057876354,High
3075478,0,0.6276153769644247,High
3306914,1,0.6276065210721594,High
3112098,0,0.6275990254972782,High
3156026,1,0.6275949622393627,High
3218406,1,0.6275938171737923,High
3301134,0,0.6275769040367536,High
3183154,1,0.6275734110074812,High
3050670,1,0.6275721905992409,High
3131938,1,0.6275603186972273,High
3323074,1,0.627549804695593,High
3248946,1,0.627533471268419,High
3243218,0,0.6275317492351865,High
3176050,0,0.6275315942543288,High
3299194,0,0.6275209593408688,High
3288982,0,0.6274859842859358,High
3249618,1,0.6274642356761184,High
3182542,1,0.6274358508608778,High
3326178,0,0.6274348462931163,High
3137802,1,0.6274335218983114,High
3325930,0,0.6274291441907575,High
3346446,1,0.6274250761879012,High
3266402,0,0.6274112256022782,High
3285866,1,0.6274106379863261,High
3316698,0,0.6273895882905958,High
3208982,1,0.6273706001305908,High
3057762,1,0.6273624743539371,High
3109542,0,0.6273469432182582,High
3381126,0,0.6273367474984106,High
3141586,1,0.627333958513837,High
3124706,1,0.6273076611204036,High
3399730,0,0.6273056868501643,High
3337690,0,0.6272899973604508,High
3060734,1,0.6272801965016472,High
3304202,0,0.6272668827770115,High
3182222,0,0.6272364410742022,High
3353022,0,0.6272274391512194,High
3305174,0,0.6272220654012656,High
3261466,0,0.6271990950315124,High
3211642,0,0.6271941957980106,High
3148218,0,0.6271807838618704,High
3163618,1,0.6271722257708849,High
3309718,0,0.6271658261857995,High
3097386,1,0.6271636078543813,High
3176650,1,0.6271547018957506,High
3208934,1,0.6271329445878363,High
3031242,1,0.6271119016999612,High
3098914,0,0.6271075445469505,High
3280558,0,0.6271031541372928,High
3140502,0,0.6271015586491445,High
3060526,0,0.6270963749465553,High
3365422,0,0.6270847419898276,High
3265414,1,0.6270819665603038,High
3223410,0,0.6270795707236383,High
3259970,0,0.6270728163032645,High
3157038,1,0.6270578290122419,High
3054622,1,0.627020056749534,High
3035362,1,0.627005603165003,High
3078742,1,0.6270034376224919,High
3032326,0,0.6269877120709694,High
3027042,1,0.6269847480874944,High
3185346,0,0.6269798278821173,High
3122042,1,0.6269745137756871,High
3247150,1,0.6269731621822578,High
3113862,1,0.6269663591664443,High
3241114,1,0.6269650433988132,High
3154286,0,0.6269591627977676,High
3198698,0,0.6269373674305473,High
3291498,0,0.6269191689235759,High
3359190,1,0.6269090388616196,High
3177062,1,0.6269081274082384,High
3355170,0,0.6269078574606678,High
3124134,1,0.6268948716488242,High
3326810,0,0.626886781526645,High
3001518,0,0.6268785417708812,High
3357070,0,0.6268782789419248,High
3057082,0,0.6268759229302617,High
3142934,1,0.6268625998501713,High
3151214,1,0.6268474308427943,High
3158810,1,0.6268170314208069,High
3216562,0,0.6268092984259552,High
3202962,0,0.62679393058996,High
3328214,1,0.6267708241736595,High
3200070,1,0.6267588193132176,High
3093494,0,0.6267509021258242,High
3002194,0,0.6267498816355268,High
3043830,0,0.6267088595609405,High
3127450,1,0.6267073015739798,High
3302826,0,0.6267026578257828,High
3270698,1,0.626662945415936,High
3135654,0,0.626657843993884,High
3016626,0,0.6266558854599136,High
3113294,0,0.6266440714406546,High
3270990,0,0.6266408006612778,High
3097342,1,0.6266395836636289,High
3073566,1,0.6266204882847659,High
3194694,1,0.626614766471663,High
3341642,0,0.6266141389930052,High
3227554,1,0.6266098126530555,High
3083426,1,0.62660492424119,High
3093854,0,0.6265949106014572,High
3315050,0,0.6265815495211973,High
3266634,1,0.6265768770670784,High
3228946,0,0.6265754361531319,High
3328438,0,0.6265734973951349,High
3228538,0,0.6265574254294801,High
3330522,1,0.6265379064736086,High
3081934,0,0.626532735495273,High
3336254,1,0.6265297138545033,High
3331594,1,0.6265283084559224,High
3078050,0,0.6265088764297604,High
3123246,1,0.6264966968097139,High
3254094,0,0.6264913826836885,High
3086114,0,0.6264897223085946,High
3310938,0,0.6264857681297913,High
3221930,0,0.6264852560842944,High
3038710,1,0.6264797075598606,High
3032550,1,0.6264621963239377,High
3293670,0,0.6264589332656955,High
3220490,1,0.6264484680825493,High
3061330,0,0.6263960943598059,High
3227178,0,0.6263868494065625,High
3201354,1,0.6263867017297838,High
3030666,1,0.626386277401064,High
3033226,0,0.6263846627088481,High
3222990,0,0.626364601765254,High
3129410,1,0.626363233943346,High
3039082,0,0.6263598784973968,High
3121070,0,0.626328873516347,High
3394002,0,0.6263275439379663,High
3100346,1,0.6262969744208203,High
3096942,0,0.6262950311146672,High
3315246,0,0.6262877331159897,High
3306726,1,0.6262662960571922,High
3312106,0,0.6262543570615933,High
3187026,0,0.6262166904441437,High
3301902,0,0.6262160371263993,High
3051394,1,0.6261862012675843,High
3099834,1,0.6261757367677032,High
3053586,1,0.626161314639401,High
3271690,1,0.6261554957088911,High
3333774,1,0.6261525952935848,High
3216474,1,0.6261511177313341,High
3325806,0,0.6261193601078371,High
3379522,1,0.6261084034409423,High
3259350,1,0.6260969149444379,High
3093694,0,0.6260792697077306,High
3396162,0,0.6260712778260137,High
3066834,0,0.6260599337882846,High
3051994,1,0.6260556071796336,High
3005746,1,0.6260471324497827,High
3221410,0,0.626033963571657,High
3185810,0,0.6260335451898584,High
3011674,1,0.6260269588843856,High
3257614,0,0.6260222647000661,High
3148070,1,0.6260194203434537,High
3059538,1,0.6259993861664971,High
3355762,0,0.6259950831438534,High
3123730,0,0.6259681485714141,High
3286758,1,0.6259394107985072,High
3046058,1,0.6259393687818179,High
3233162,0,0.6259320293213052,High
3235354,0,0.6259295107114685,High
3302722,1,0.6259290873897885,High
3042490,0,0.6259219981896239,High
3304754,0,0.6259191727423972,High
3353522,1,0.6258874533551125,High
3194422,1,0.6258513103843582,High
3272266,1,0.6258507273987319,High
3100706,0,0.625834984476286,High
3393994,1,0.6258184403297762,High
3174482,1,0.6258183315184759,High
3297314,0,0.6258135490986345,High
3063414,0,0.6258056811405953,High
3231914,0,0.6257966559877828,High
3389338,1,0.6257750379817663,High
3361550,0,0.6257569560960858,High
3233058,0,0.6257548226840729,High
3050446,1,0.6257486790250066,High
3020702,1,0.6257069843452174,High
3052342,1,0.6257019761321901,High
3218074,0,0.6256970828502213,High
3258514,1,0.6256831153145609,High
3363342,0,0.625669558720431,High
3082938,1,0.625656975980717,High
3059286,0,0.625655846837826,High
3268478,1,0.6256483387344137,High
3010958,1,0.6256479588829055,High
3141502,0,0.6256469243986639,High
3163194,1,0.6256377891838252,High
3283946,0,0.6256033135494352,High
3213910,0,0.62559440645071,High
3251086,0,0.6255929494363331,High
3130926,1,0.6255904155848993,High
3020682,0,0.6255719290627325,High
3127326,0,0.6255712045808689,High
3054890,0,0.6255469802321986,High
3315854,0,0.6255438798144175,High
3220214,1,0.6255401403126889,High
3252098,1,0.6255392861607592,High
3009122,0,0.6255335751382766,High
3186762,0,0.6255229066005714,High
3391786,1,0.6255205417246072,High
3284938,0,0.6255194780850715,High
3098786,0,0.6255160922984917,High
3321878,0,0.6255143690918998,High
3309638,1,0.6255016264383957,High
3313842,0,0.6254865723981374,High
3296090,0,0.6254836583626646,High
3228806,0,0.6254695395097916,High
3262018,1,0.6254633150192986,High
3221070,0,0.6254548319256692,High
3255694,1,0.625447112200548,High
3072850,1,0.6254139553208047,High
3289358,0,0.6254038398092289,High
3258914,1,0.6254030797503234,High
3119914,0,0.6253952528205018,High
3169586,1,0.6253909879429893,High
3300038,0,0.6253837972817203,High
3349694,1,0.6253714911168705,High
3159270,1,0.6253594241770691,High
3324078,1,0.625349406949617,High
3030682,1,0.6253385941511613,High
3076478,0,0.6253251999648897,High
3329490,0,0.6253249766448923,High
3106362,0,0.6253231101332594,High
3305974,1,0.625320226863338,High
3036478,1,0.6253191540799841,High
3310566,1,0.6253131772580955,High
3333014,0,0.6253110033040853,High
3304766,0,0.6253046638984997,High
3365026,1,0.6252935594787148,High
3335934,0,0.6252753842996266,High
3106806,0,0.6252668108579728,High
3213434,0,0.6252505623814456,High
3363538,0,0.6252473594082022,High
3143982,1,0.6252314980807692,High
3230366,1,0.6252100445880617,High
3166542,1,0.625206482042963,High
3156838,0,0.6251931818173587,High
3340814,1,0.6251880840000221,High
3161834,0,0.6251875869906144,High
3323218,0,0.6251606479345004,High
3341730,0,0.6251130415492018,High
3221434,0,0.6251094458964044,High
3039626,1,0.6251045574186397,High
3396122,0,0.6251024825714967,High
3042746,0,0.6250996121899363,High
3221786,0,0.6250820861239887,High
3155446,1,0.6250785563418093,High
3285282,1,0.6250734499388898,High
3263774,0,0.6250717928569292,High
3271814,1,0.6250663769433153,High
3070990,0,0.6250629507556835,High
3071398,0,0.6250532277926018,High
3267486,0,0.6250307900875969,High
3105022,0,0.6250025771070046,High
3009886,1,0.6249701737933673,High
3237546,0,0.624958598006383,High
3227654,0,0.6249515611372418,High
3355322,1,0.6249497171762773,High
3121558,1,0.6249405607116453,High
3121350,1,0.6249271857753326,High
3306430,0,0.6249095045795076,High
3185862,1,0.6249082092220011,High
3057690,1,0.6248841491809256,High
3004006,0,0.6248798640637927,High
3103082,1,0.6248564270225996,High
3250386,0,0.624851076520087,High
3204478,0,0.6248354501225136,High
3222010,0,0.624818366635643,High
3059018,1,0.6248057148983701,High
3230030,0,0.6248031507650111,High
3154918,1,0.6247942488935984,High
3206414,1,0.6247882391087252,High
3146950,0,0.6247843862857844,High
3173090,0,0.6247742782870036,High
3122910,1,0.6247717580368167,High
3255674,0,0.6247709167444541,High
3164298,0,0.6247658099070253,High
3063582,0,0.6247236763706422,High
3049338,1,0.6247232228646341,High
3180546,1,0.6247200003307324,High
3205690,1,0.6247103710611461,High
3331862,1,0.6247098704536613,High
3125822,0,0.6247083942586128,High
3228150,0,0.6247043924894132,High
3353358,0,0.6246895123370445,High
3373586,1,0.6246798991319858,High
3241534,1,0.624673792216788,High
3391378,1,0.6246673662907019,High
3150490,1,0.6246508799842103,High
3206626,0,0.6246358911671273,High
3364258,1,0.624632136157508,High
3056554,1,0.6246187807180223,High
3236794,1,0.6246151362603173,High
3287702,0,0.6245917848481611,High
3005634,0,0.6245810506247643,High
3278378,0,0.6245638622919144,High
3204938,0,0.6245537508415291,High
3116706,0,0.6245437691023181,High
3104710,1,0.6245386563176193,High
3337646,1,0.6245372359623184,High
3294618,1,0.6245218838510113,High
3052838,0,0.6245081966443938,High
3206886,1,0.6244919628477255,High
3395498,1,0.6244698735752315,High
3015918,1,0.6244602100218218,High
3213866,1,0.6244509004861621,High
3073446,1,0.6244462912773253,High
3233758,1,0.6244329799548781,High
3152106,1,0.6244257402701731,High
3241742,1,0.6243972567354157,High
3254846,0,0.6243854867389592,High
3273570,1,0.6243789598596771,High
3258266,1,0.6243613775475583,High
3178774,0,0.624347490280165,High
3087734,1,0.6243459585472323,High
3120074,0,0.6243154119460138,High
3026614,1,0.6243053329785639,High
3268090,0,0.6243038879137404,High
3340990,0,0.6242928773158786,High
3241662,1,0.6242693602735783,High
3109366,1,0.6242405710925539,High
3056946,1,0.624232362780533,High
3360882,0,0.6242209845296663,High
3088406,0,0.6241893240563093,High
3269930,1,0.6241717792418308,High
3146226,0,0.624165151184259,High
3200730,0,0.6241592755654878,High
3273198,1,0.6241543788126951,High
3006250,1,0.6241420292555014,High
3170702,0,0.6241243246669232,High
3325586,1,0.6241121759311086,High
3287990,1,0.6241023869299428,High
3028254,1,0.6240973715245898,High
3009738,0,0.6240859972271937,High
3341998,1,0.6240587255504393,High
3052714,0,0.6240423848973549,High
3349226,0,0.6240368366245735,High
3053542,0,0.6240206350907609,High
3293926,0,0.6240176186920248,High
3123834,1,0.6239937939679765,High
3119474,0,0.6239884667069947,High
3237938,1,0.6239684388145851,High
3342602,0,0.6239663163763709,High
3081054,1,0.6239573939513985,High
3208630,1,0.6239410867654747,High
3256386,0,0.6239382005336024,High
3320930,0,0.6239313248689922,High
3212830,0,0.6239211673539685,High
3241306,0,0.6239053474047525,High
3241026,0,0.6238978040615907,High
3011858,1,0.6238943000131711,High
3157170,1,0.623871547601626,High
3331422,1,0.6238448808765618,High
3325306,1,0.6238432815713102,High
3044362,1,0.6238360751462342,High
3258946,1,0.6238359106046366,High
3067718,0,0.6238254234579941,High
3157726,1,0.6238243421039797,High
3057342,1,0.6238091197788831,High
3393782,0,0.6237990856269247,High
3013614,1,0.6237924417008268,High
3278430,1,0.623782435634379,High
3083758,0,0.6237652466746598,High
3334782,1,0.6237650806264272,High
3095146,0,0.6237644538221192,High
3333534,0,0.623758496436615,High
3216746,1,0.6237250984392598,High
3222750,0,0.6237202359091122,High
3260062,0,0.6237167741180024,High
3054186,1,0.6237140914678642,High
3228290,1,0.6237140753958516,High
3086706,0,0.6237076317429271,High
3076698,0,0.6237066945187747,High
3121098,0,0.6237043460204215,High
3134510,0,0.6237039599283428,High
3249934,1,0.6236967717235454,High
3322306,1,0.6236828426136632,High
3103994,0,0.6236798379925511,High
3326910,0,0.6236762237973987,High
3287266,0,0.6236625154533261,High
3062298,0,0.6236604392968147,High
3276918,1,0.6236554789601504,High
3071326,0,0.6236513350095999,High
3030810,1,0.6236512195879644,High
3395098,0,0.6236415264514436,High
3020370,0,0.6236323112985123,High
3060994,0,0.6236272926622954,High
3123878,0,0.6236216463000293,High
3173442,0,0.6236095261023853,High
3157566,1,0.623583471297109,High
3181902,0,0.62356962787908,High
3225814,0,0.6235677090148389,High
3021202,1,0.6235569812179995,High
3394386,0,0.6235242773235197,High
3200214,1,0.6235090548320421,High
3179250,1,0.6235020820500475,High
3334710,1,0.6234810566394173,High
3184642,0,0.6234704699465627,High
3000982,0,0.6234682490785138,High
3134586,1,0.6234548115403702,High
3085726,0,0.6234499156632313,High
3150610,0,0.623444334286673,High
3358186,1,0.623440940256608,High
3024714,0,0.623413671878329,High
3251454,0,0.6233996726804775,High
3167094,1,0.6233963135351099,High
3242354,0,0.6233892405800313,High
3091798,1,0.6233873000227527,High
3195422,0,0.6233839240728332,High
3242874,1,0.6233523888975451,High
3253150,0,0.6233370694262675,High
3288234,0,0.6233192447421914,High
3243510,1,0.6233187978507321,High
3280390,1,0.6233066641917974,High
3334762,0,0.6233029432584698,High
3229610,0,0.6232961298758839,High
3091398,0,0.6232786217740448,High
3339914,1,0.6232784306708219,High
3354954,1,0.6232722780934394,High
3266842,1,0.6232680874340987,High
3102246,0,0.6232619262318156,High
3084886,0,0.6232413597446383,High
3224046,0,0.6232054436351367,High
3275670,1,0.6231663107156549,High
3161838,0,0.6231525971681048,High
3326842,0,0.6231405837523962,High
3257962,1,0.6231326232449463,High
3051998,0,0.6231221141836496,High
3338310,0,0.6231210616283819,High
3293202,0,0.6231129047475172,High
3063522,0,0.6231069053372704,High
3223526,0,0.6230990222463423,High
3050766,0,0.6230858018618712,High
3028998,0,0.6230696237877398,High
3055282,1,0.623058443660451,High
3171134,0,0.6230378067928191,High
3192842,0,0.623010622435219,High
3089754,0,0.6229976514588853,High
3127530,0,0.622987484944636,High
3296634,0,0.6229843726146984,High
3245894,0,0.6229637206888304,High
3001762,1,0.6229503202157087,High
3200778,1,0.6229409241002918,High
3348374,1,0.6229323039994751,High
3137626,1,0.6229290354185318,High
3352522,1,0.6229120596032067,High
3324462,1,0.6228965665146069,High
3360922,1,0.622890930806774,High
3177914,1,0.622887847071349,High
3323234,1,0.6228865755473048,High
3222654,0,0.6228851804657016,High
3399166,0,0.6228679173566454,High
3286378,1,0.6228530839025606,High
3098802,1,0.6228450834232002,High
3274322,1,0.6228327765372343,High
3391170,0,0.6228306095161643,High
3221006,1,0.6228210882531474,High
3002646,0,0.6228099670458951,High
3331746,1,0.6228073694407239,High
3038038,1,0.6227923804892388,High
3049422,0,0.6227902247559123,High
3060938,1,0.622784316948114,High
3016682,0,0.6227830278586624,High
3251842,0,0.6227803667311449,High
3183358,1,0.6227704764398355,High
3243442,1,0.6227692699616054,High
3393102,0,0.6227667011976318,High
3149226,0,0.6227453223422726,High
3171638,0,0.6227100650688552,High
3284726,1,0.6227006243387135,High
3167798,0,0.6226894681748342,High
3397202,1,0.6226799266334564,High
3142330,0,0.6226745546633434,High
3116998,1,0.6226695340554561,High
3137550,1,0.6226658650220879,High
3091122,1,0.6226622745255292,High
3263342,1,0.6226569179071133,High
3221010,0,0.6226499414249502,High
3027354,1,0.6226238297855113,High
3052030,1,0.622620449403629,High
3155530,1,0.622614917196247,High
3177226,0,0.6225929079611024,High
3300094,0,0.6225914583336675,High
3257322,0,0.6225903602980046,High
3107538,1,0.622557584421136,High
3091634,0,0.6225455434872977,High
3228582,1,0.6225147458311625,High
3220830,1,0.6225147237866312,High
3171022,1,0.6225098104922883,High
3067834,1,0.6224874869441333,High
3228090,0,0.6224794807337541,High
3351894,1,0.6224715154238115,High
3026414,0,0.6224715090712686,High
3271858,1,0.6224418630390237,High
3358810,0,0.6224207757464799,High
3175682,1,0.6223687881948845,High
3151338,1,0.6223573301973944,High
3353310,0,0.6223530520209966,High
3073814,0,0.6223270413568915,High
3135314,0,0.6223015772265361,High
3044466,1,0.6222998590554484,High
3245942,1,0.6222943625003992,High
3345070,1,0.6222919961764646,High
3076454,0,0.6222840205601046,High
3137462,1,0.6222761022232562,High
3148122,1,0.6222655622270956,High
3359898,0,0.6222588276324534,High
3156050,1,0.6222551217618273,High
3238862,1,0.6222369010751316,High
3296814,1,0.6222353479647498,High
3129014,1,0.622227019664893,High
3077874,1,0.6222139220911589,High
3047046,0,0.6222053283710974,High
3011106,1,0.6221912527854516,High
3284666,0,0.6221838855259706,High
3246538,0,0.6221803869330367,High
3060958,0,0.6221668223630035,High
3121446,0,0.622162284877013,High
3048582,1,0.6221617778587217,High
3259998,0,0.6221280345500849,High
3180338,0,0.6221205883018179,High
3308122,0,0.6221201710520556,High
3278854,1,0.622119126232995,High
3240454,0,0.6221059575917396,High
3007874,0,0.6220897870793431,High
3392462,1,0.6220816909356286,High
3366490,0,0.6220814342527695,High
3265166,1,0.622079360171802,High
3013894,0,0.6220644138145118,High
3322158,0,0.6220541213087446,High
3076078,0,0.6220480721401246,High
3105462,0,0.6220479241336957,High
3076354,1,0.6220444712579043,High
3323242,1,0.6220436957621118,High
3348710,0,0.62202578662179,High
3345798,1,0.6220187830503593,High
3018238,1,0.6220184230728674,High
3165962,0,0.6219680546088447,High
3308454,0,0.6219498150592758,High
3112754,0,0.6219465250042655,High
3173262,0,0.6219358026641537,High
3163134,0,0.6219108494768432,High
3231218,0,0.6219101788747009,High
3131306,1,0.6218937639865306,High
3350878,1,0.6218930896928354,High
3252834,0,0.6218802199051708,High
3293578,1,0.6218770078151316,High
3221650,1,0.6218713491649408,High
3131550,0,0.6218657618042812,High
3036578,0,0.6218544510118106,High
3061086,1,0.6218515359620357,High
3052354,0,0.6218353240100726,High
3191270,1,0.6218280545541457,High
3174102,1,0.6218196614255187,High
3143226,1,0.6218192668239649,High
3159178,1,0.6218012228392178,High
3360722,0,0.6217930685577588,High
3152258,0,0.6217900548887482,High
3060850,0,0.62178746212592,High
3124994,0,0.6217842566449563,High
3026434,0,0.6217775657989321,High
3179294,1,0.6217774481562047,High
3337094,0,0.6217732162601108,High
3264226,0,0.6217516207428374,High
3034302,1,0.6217419227437588,High
3039838,0,0.621740822825944,High
3102826,0,0.6217287858743435,High
3055774,0,0.6217138942241663,High
3358778,0,0.6217057734118782,High
3174634,0,0.6217007377191938,High
3126754,0,0.6216913051005999,High
3064578,0,0.6216906081386768,High
3050526,1,0.6216574831736059,High
3124122,0,0.6216482805473358,High
3399958,1,0.6216453286373134,High
3295790,1,0.6216391566458904,High
3396722,1,0.6216295911531806,High
3356610,0,0.6216256001487427,High
3226906,1,0.6216221479097374,High
3208450,0,0.6216190899538695,High
3048098,0,0.6216019533323734,High
3149798,1,0.6215970344489044,High
3337718,0,0.621595112575671,High
3398994,1,0.6215868912727869,High
3221298,1,0.6215753669886506,High
3073190,0,0.6215747730407039,High
3143146,0,0.6215719273377246,High
3160874,1,0.6215635790240022,High
3268370,0,0.6215310650543534,High
3207594,0,0.6215247375385171,High
3020642,1,0.6215111419288313,High
3055150,0,0.6215004942575392,High
3310810,1,0.6214783610749705,High
3142010,0,0.6214624813757622,High
3067814,0,0.6214573194904671,High
3025810,0,0.6214507572067315,High
3263550,1,0.6214504340118016,High
3166310,1,0.6214425812444082,High
3241838,1,0.6214403482627116,High
3239718,0,0.6214335281912385,High
3063554,1,0.6214133760317019,High
3275374,0,0.6214133428346872,High
3211782,1,0.6213768253676598,High
3203650,1,0.6213545844416097,High
3162878,0,0.6213402489927413,High
3169730,0,0.6213363999219105,High
3218274,1,0.6213299576970612,High
3357646,0,0.6213139614760017,High
3260538,1,0.6212750994904271,High
3330842,1,0.6212303172783619,High
3145342,0,0.621223640383724,High
3246522,1,0.6212084751205248,High
3301954,0,0.6212021723515827,High
3323534,0,0.6211824925789595,High
3151094,1,0.6211591492446387,High
3049910,0,0.6211545367809987,High
3351510,1,0.6211355162288599,High
3232094,0,0.621134169069103,High
3137314,0,0.6211270069377545,High
3198682,0,0.6211206574221614,High
3062342,1,0.6211087222209382,High
3173906,1,0.6210976200041365,High
3154574,0,0.6210939148217407,High
3131810,1,0.6210927016052689,High
3148878,1,0.6210842899682435,High
3169766,0,0.6210787936060861,High
3343278,1,0.6210787331400033,High
3035114,0,0.6210609774381728,High
3343834,1,0.6210600533834013,High
3367286,1,0.6210543558963791,High
3270042,1,0.6210478100581939,High
3392646,1,0.6210443192575228,High
3036018,1,0.6210387983549478,High
3102790,0,0.6210205374894908,High
3253422,0,0.6209832618331551,High
3127122,0,0.6209775983303202,High
3173506,0,0.6209771702753952,High
3011294,1,0.6209739100474696,High
3242770,0,0.620963560868633,High
3253538,1,0.6209598093229706,High
3339214,1,0.6209519335227136,High
3229406,0,0.6209346678376851,High
3248798,0,0.6209174526025026,High
3170730,1,0.6209005035347058,High
3249698,0,0.6208974899486759,High
3095330,1,0.6208895994677673,High
3090570,1,0.6208793994167707,High
3261734,0,0.6208742727297185,High
3388810,1,0.620843282556453,High
3252170,1,0.6208392657299158,High
3039110,1,0.6208146935380914,High
3245102,0,0.6208104102129575,High
3223550,0,0.620806383617762,High
3346206,0,0.6208041109396213,High
3264174,1,0.6207678067497062,High
3167046,1,0.6207486209606118,High
3353350,0,0.6207477961264874,High
3334786,0,0.6207464040746252,High
3246762,1,0.6207220981312077,High
3325974,0,0.620714170545424,High
3250290,0,0.6207104169588692,High
3078750,0,0.6207036062526021,High
3192718,1,0.6207012889452931,High
3124926,1,0.6206802557421682,High
3169950,1,0.6206800711227175,High
3065598,1,0.6206791326093831,High
3372050,1,0.6206762819358708,High
3253330,1,0.62066913032756,High
3214114,0,0.6206260872566768,High
3341358,1,0.6206133663723262,High
3326542,1,0.620597261801637,High
3235526,1,0.620597000426914,High
3306946,1,0.6205963070474092,High
3230478,0,0.6205929026951227,High
3146614,0,0.6205924423901356,High
3305306,1,0.620591765909076,High
3016858,1,0.6205876091118112,High
3094626,0,0.620573288304669,High
3078518,1,0.6205290705213712,High
3077938,1,0.6205106819104138,High
3136170,0,0.6204376598531752,High
3264830,0,0.6204270665773532,High
3256474,0,0.6204162070772201,High
3192070,1,0.6203959862525593,High
3070454,1,0.6203715130212115,High
3133258,1,0.6203632782115409,High
3173334,0,0.6203456834260163,High
3163038,0,0.6203396213205573,High
3207854,0,0.6203293686360669,High
3302186,1,0.6203266230481844,High
3338786,1,0.620320571094851,High
3102974,0,0.6203188465855154,High
3308182,1,0.620317027204741,High
3308710,1,0.6202906429427456,High
3059238,1,0.6202831503101012,High
3349478,0,0.6202796189264342,High
3108870,1,0.6202764718083834,High
3239922,0,0.6202709752386171,High
3205958,1,0.6202694608381997,High
3188330,0,0.6202603666695181,High
3231046,1,0.6202332736413603,High
3206326,0,0.6202318654181329,High
3061430,0,0.6202201524505163,High
3236698,1,0.6202071615965806,High
3040298,1,0.6202060716793385,High
3179810,0,0.6202022684910955,High
3082850,1,0.620201835455624,High
3285858,0,0.6201730807548013,High
3173806,1,0.6201721106868143,High
3210046,0,0.6201376331757181,High
3214338,0,0.6201206005181413,High
3008574,0,0.6201022965698386,High
3320874,0,0.6200961649927562,High
3099594,0,0.6200922436723176,High
3249082,1,0.6200796564214068,High
3003794,0,0.6200657023147256,High
3362858,1,0.6200614425579895,High
3293910,0,0.6200582546497826,High
3225902,0,0.6200475654245086,High
3050746,1,0.6200441386751555,High
3278250,1,0.6200403254310871,High
3110470,1,0.6200280273821639,High
3030062,0,0.6200149508081202,High
3169722,0,0.6200072450683884,High
3392642,0,0.6199943951296993,High
3214706,1,0.6199890487220774,High
3014966,1,0.6199746255574144,High
3227190,0,0.6199738022541722,High
3198686,0,0.6199729468260675,High
3013166,0,0.6199479649860773,High
3365634,1,0.6199456574800705,High
3201586,1,0.6199311106960094,High
3180794,1,0.6199278803619274,High
3121302,0,0.6199266328221386,High
3335206,0,0.6199242396954556,High
3098746,1,0.6199223973899108,High
3396254,1,0.6198783748889272,High
3185562,0,0.6198737367154961,High
3052550,0,0.61987120433553,High
3225138,1,0.6198578322764204,High
3146782,0,0.6198233565679165,High
3349510,1,0.6198225135938972,High
3156246,1,0.6198210735035452,High
3333406,1,0.6197887354580005,High
3250458,1,0.6197830140765577,High
3234526,1,0.6197706111664791,High
3354534,1,0.6197392771622797,High
3262614,0,0.6197339732783675,High
3121670,0,0.6196911250291959,High
3008150,0,0.6196855113917561,High
3101694,0,0.619685284585032,High
3318194,1,0.619682899101137,High
3095574,1,0.619680009830343,High
3277462,1,0.6196571439269041,High
3287642,1,0.6196511966009751,High
3025374,1,0.6196472341807668,High
3247330,1,0.6196458350663896,High
3218438,0,0.6196245765372,High
3323170,0,0.6196195511114141,High
3176358,1,0.6196075568663686,High
3244966,1,0.6195694837716972,High
3241366,1,0.619567307936804,High
3005878,0,0.6195446693770662,High
3110866,0,0.6195398731576994,High
3099578,1,0.6195381433832253,High
3117622,1,0.6195228158334459,High
3201634,1,0.6195051167648998,High
3113290,0,0.6194999575989876,High
3143774,0,0.619477072987018,High
3240202,1,0.6194646734179106,High
3205398,0,0.6194612154420222,High
3072022,1,0.6194584944417031,High
3226970,0,0.6194524356714239,High
3053574,1,0.6194509107332475,High
3234766,0,0.6194500111539841,High
3311582,1,0.6194476698058012,High
